,cf_to_public_sector,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,service_years
323,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,11 to 20 Years
324,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
325,False,False,False,False,False,False,False,True,False,True,False,True,False,Female,56+,20 Plus Years
326,False,False,False,False,True,True,True,False,False,False,False,False,True,Male,51-55,20 Plus Years
327,False,True,False,False,False,True,False,False,False,False,False,False,False,Male,46–50,11 to 20 Years
328,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years
329,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
330,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56+,11 to 20 Years
331,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,7 to 10 Years
332,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,20 Plus Years
333,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
334,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years
335,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
336,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
337,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36–40,Under 1 Year
338,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26–30,Under 1 Year
339,False,False,False,False,True,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years
340,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
341,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,46–50,1 to 2 Years
342,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
343,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,20 Plus Years
344,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
345,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,11 to 20 Years
346,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,5 to 6 Years
347,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years
348,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
349,False,False,False,False,False,False,False,False,False,True,False,False,False,Female,56+,20 Plus Years
350,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years
351,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years
352,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36–40,Under 1 Year
353,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
354,False,False,False,False,True,False,False,False,False,False,True,True,False,Female,56+,20 Plus Years
355,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,31–35,5 to 6 Years
356,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,3 to 4 Years
357,True,False,False,False,False,True,False,False,False,False,False,False,False,Male,21–25,1 to 2 Years
358,False,False,False,False,False,False,False,True,False,False,False,False,True,Female,56+,20 Plus Years
359,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,20 Plus Years
360,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,11 to 20 Years
361,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
362,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56+,3 to 4 Years
363,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46–50,11 to 20 Years
364,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
365,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,11 to 20 Years
366,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
367,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
368,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,11 to 20 Years
369,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,20 Plus Years
370,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,5 to 6 Years
371,False,False,False,False,False,False,False,True,True,True,False,False,True,Female,51-55,Under 1 Year
372,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years
373,False,False,False,False,True,True,True,False,False,False,False,False,False,Female,,NaN
374,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,46–50,3 to 4 Years
375,False,False,False,False,False,False,False,True,True,True,False,False,True,Female,41–45,1 to 2 Years
376,False,False,True,False,False,False,False,False,False,False,True,True,True,Female,56+,7 to 10 Years
377,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,3 to 4 Years
378,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,26–30,Under 1 Year
379,False,False,False,False,False,False,False,False,True,True,False,False,True,Female,,NaN
380,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,46–50,Under 1 Year
381,False,False,False,False,False,False,False,False,False,False,True,True,True,Female,51-55,3 to 4 Years
382,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,3 to 4 Years
383,False,False,True,False,False,False,False,True,True,True,True,True,True,Female,41–45,Under 1 Year
384,False,False,False,False,False,False,False,True,False,False,False,False,True,Female,31–35,3 to 4 Years
385,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years
386,False,False,False,True,True,False,False,False,False,False,False,False,False,Male,41–45,3 to 4 Years
387,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,31–35,Under 1 Year
388,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,Under 1 Year
389,True,False,False,True,False,False,False,False,False,False,False,False,False,Female,36–40,5 to 6 Years
390,False,False,False,False,False,False,False,False,True,True,True,True,True,Female,18-20,Under 1 Year
391,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
392,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
393,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,11 to 20 Years
394,False,False,False,False,False,False,False,False,False,False,True,True,True,Male,41–45,1 to 2 Years
395,False,False,False,False,True,False,False,False,False,False,False,False,False,Female,31–35,1 to 2 Years
396,False,True,False,False,False,False,False,False,False,True,True,True,True,Female,31–35,Under 1 Year
397,False,False,False,False,False,False,False,False,False,False,True,True,True,Female,41–45,Under 1 Year
398,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,36–40,7 to 10 Years
399,True,False,False,False,False,True,False,False,True,True,False,False,True,Male,41–45,1 to 2 Years
400,True,True,False,False,False,False,False,True,False,False,True,True,True,Female,26–30,1 to 2 Years
401,False,False,False,False,True,False,False,False,False,False,False,False,False,Male,56+,11 to 20 Years
402,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
403,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,Under 1 Year
404,True,False,False,False,False,False,True,False,False,True,False,True,False,Female,51-55,1 to 2 Years
405,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,11 to 20 Years
406,False,False,False,False,False,False,False,True,False,False,True,True,True,Female,56+,11 to 20 Years
407,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,26–30,7 to 10 Years
408,False,False,False,False,False,False,False,False,False,False,True,True,True,Male,41–45,5 to 6 Years
409,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,31–35,Under 1 Year
410,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,7 to 10 Years
411,False,False,False,False,True,False,False,False,False,False,False,False,False,Male,56+,5 to 6 Years
412,False,False,False,False,False,True,False,False,False,False,False,False,False,Male,,NaN
413,True,False,False,False,False,False,False,False,False,False,True,False,True,Female,41–45,11 to 20 Years
414,False,False,False,False,False,False,False,True,False,False,False,True,True,Female,56+,11 to 20 Years
415,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
416,False,False,False,False,False,False,False,True,False,False,True,True,True,Female,31–35,3 to 4 Years
417,False,False,False,False,False,False,False,False,False,False,True,False,True,Female,26–30,Under 1 Year
418,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,31–35,Under 1 Year
419,False,False,False,False,True,True,False,False,False,False,False,False,False,Female,26–30,5 to 6 Years
420,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,1 to 2 Years
421,False,True,False,False,False,True,False,False,False,False,False,False,False,Male,36–40,11 to 20 Years
422,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,56+,11 to 20 Years
423,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,,NaN
424,False,False,False,False,False,False,False,True,False,False,False,False,True,Female,18-20,3 to 4 Years
425,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,,NaN
426,False,False,False,False,False,False,False,False,False,False,True,True,True,Male,56+,Under 1 Year
427,False,False,False,False,False,False,False,False,False,False,True,True,True,Female,51-55,3 to 4 Years
428,False,False,False,False,False,False,False,False,True,False,True,True,True,Female,41–45,Under 1 Year
429,False,False,False,False,False,False,False,False,False,True,True,True,True,Female,36–40,Under 1 Year
430,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36–40,Under 1 Year
431,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26–30,Under 1 Year
432,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46–50,1 to 2 Years
433,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years
434,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,21–25,1 to 2 Years
435,False,False,False,False,False,False,False,False,False,False,True,True,True,Male,18-20,1 to 2 Years
436,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,26–30,7 to 10 Years
437,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
438,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26–30,3 to 4 Years
439,False,True,False,False,False,False,False,False,False,True,False,False,False,Female,26–30,Under 1 Year
440,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21–25,3 to 4 Years
441,False,False,False,True,True,False,True,False,False,True,False,False,False,Male,36–40,3 to 4 Years
442,False,True,False,False,False,False,True,False,False,False,False,False,False,Male,31–35,5 to 6 Years
443,False,False,True,False,False,True,False,False,False,False,False,False,False,Male,56+,20 Plus Years
444,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,31–35,Under 1 Year
445,False,False,False,False,False,False,False,False,True,False,True,True,True,Female,56+,11 to 20 Years
446,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
447,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46–50,Under 1 Year
448,False,False,False,False,False,False,False,True,False,True,False,True,True,Female,56+,1 to 2 Years
449,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,31–35,Under 1 Year
450,False,False,False,False,False,False,False,False,False,True,True,True,True,Female,46–50,1 to 2 Years
451,False,False,False,False,False,False,False,False,False,True,False,True,True,Male,21–25,1 to 2 Years
452,False,False,False,False,True,False,False,False,False,False,False,False,False,Male,41–45,1 to 2 Years
453,False,True,False,False,True,True,False,False,False,False,True,False,False,Female,31–35,1 to 2 Years
454,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,21–25,7 to 10 Years
455,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years
456,False,False,False,False,False,False,False,False,False,False,True,True,True,Female,31–35,Under 1 Year
457,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,36–40,Under 1 Year
458,False,False,False,False,False,False,False,False,False,False,True,True,True,Female,46–50,3 to 4 Years
459,False,False,False,False,False,False,False,False,True,True,True,True,True,Female,51-55,Under 1 Year
460,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46–50,1 to 2 Years
461,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,1 to 2 Years
462,True,False,False,False,False,False,False,True,False,False,True,True,True,Female,41–45,7 to 10 Years
463,False,False,False,False,False,False,False,False,True,False,False,True,False,Male,56+,20 Plus Years
464,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21–25,3 to 4 Years
465,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,Under 1 Year
466,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,31–35,3 to 4 Years
467,True,False,False,False,False,False,False,False,False,False,True,False,True,Female,51-55,20 Plus Years
468,False,False,False,False,False,False,False,False,True,True,True,True,True,Female,26–30,Under 1 Year
469,True,False,False,False,False,False,False,False,False,False,True,False,False,Female,46–50,Under 1 Year
470,False,False,False,False,False,True,False,False,False,False,False,False,False,Male,56+,20 Plus Years
471,True,False,False,False,False,False,False,False,True,True,True,True,False,Female,51-55,Under 1 Year
472,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
473,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,46–50,1 to 2 Years
474,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,36–40,Under 1 Year
475,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,31–35,Under 1 Year
476,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
477,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,1 to 2 Years
478,False,False,False,False,False,True,False,True,False,False,False,False,False,Female,36–40,5 to 6 Years
479,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,,NaN
480,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,26–30,Under 1 Year
481,False,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,11 to 20 Years
482,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,41–45,1 to 2 Years
483,False,False,False,False,False,False,False,False,True,False,False,False,False,Male,41–45,1 to 2 Years
484,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,Under 1 Year
485,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,46–50,Under 1 Year
486,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
487,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,1 to 2 Years
488,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,5 to 6 Years
489,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,Under 1 Year
490,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,Under 1 Year
491,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56+,11 to 20 Years
492,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,46–50,3 to 4 Years
493,False,False,False,False,False,False,False,False,False,True,True,True,True,Female,31–35,1 to 2 Years
494,False,False,False,False,False,False,False,False,False,False,True,True,True,Male,56+,1 to 2 Years
495,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,31–35,Under 1 Year
496,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,41–45,1 to 2 Years
497,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26–30,Under 1 Year
498,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21–25,Under 1 Year
499,False,False,False,False,False,False,False,False,True,True,True,True,True,Female,36–40,Under 1 Year
500,False,False,False,False,False,False,False,False,False,True,True,True,True,Male,46–50,3 to 4 Years
501,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years
502,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years
503,False,True,False,False,False,False,False,True,False,False,False,False,False,Female,46–50,Under 1 Year
504,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,31–35,Under 1 Year
505,False,True,False,False,False,False,False,True,False,False,False,False,False,Male,46–50,11 to 20 Years
506,False,True,False,False,True,False,False,False,False,False,False,False,False,Male,36–40,Under 1 Year
507,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,21–25,1 to 2 Years
508,False,False,False,False,False,True,False,True,False,False,False,False,False,Female,36–40,1 to 2 Years
509,True,False,False,False,False,False,False,False,True,True,True,True,True,Female,21–25,Under 1 Year
510,False,False,False,False,False,False,False,False,False,False,False,True,True,Female,31–35,Under 1 Year
511,False,False,False,False,False,False,False,False,False,True,True,True,False,Male,56+,20 Plus Years
512,False,False,True,False,True,False,False,False,False,False,False,False,False,Female,51-55,5 to 6 Years
513,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
514,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
515,False,False,False,False,False,False,False,False,True,True,True,True,True,Female,51-55,1 to 2 Years
516,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,21–25,1 to 2 Years
517,False,False,False,False,False,False,False,True,True,False,True,True,True,Female,41–45,11 to 20 Years
518,True,False,False,False,True,False,False,False,False,False,True,False,True,Female,26–30,Under 1 Year
519,False,False,False,True,False,False,False,False,True,False,True,False,False,Male,31–35,1 to 2 Years
520,False,True,False,False,True,False,False,False,False,False,False,False,True,Female,41–45,5 to 6 Years
521,True,False,False,False,False,False,False,False,False,False,True,False,True,Female,51-55,20 Plus Years
522,False,False,False,False,False,False,False,False,True,True,True,True,True,Female,21–25,3 to 4 Years
523,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,21–25,Under 1 Year
524,False,False,False,False,True,False,False,False,False,False,True,True,True,Male,56+,1 to 2 Years
525,False,False,True,False,True,False,False,False,False,False,False,False,False,Female,46–50,1 to 2 Years
526,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,26–30,3 to 4 Years
527,False,False,False,False,False,True,False,False,False,False,False,False,False,Male,56+,20 Plus Years
528,False,False,False,False,False,True,True,False,False,False,False,False,False,Female,46–50,7 to 10 Years
529,False,False,True,False,False,False,False,False,False,True,False,False,False,Female,56+,11 to 20 Years
530,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
531,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,41–45,Under 1 Year
532,False,False,False,False,False,False,False,True,True,False,True,True,True,Male,26–30,3 to 4 Years
533,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
534,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,21–25,1 to 2 Years
535,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
536,False,True,False,False,False,False,False,False,False,False,True,True,True,Female,26–30,1 to 2 Years
537,False,True,False,False,False,False,False,False,False,False,False,True,True,Male,36–40,1 to 2 Years
538,False,True,False,False,False,True,False,True,False,False,False,False,True,Female,21–25,1 to 2 Years
539,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,,NaN
540,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years
541,False,False,False,False,False,False,False,False,False,False,True,True,True,Female,26–30,Under 1 Year
542,False,True,False,False,False,False,False,False,True,True,True,True,True,Male,21–25,1 to 2 Years
543,False,False,False,False,False,False,False,False,False,True,False,False,False,Female,31–35,3 to 4 Years
544,False,False,True,False,True,True,False,False,False,False,False,False,False,Female,18-20,3 to 4 Years
545,False,True,False,False,False,False,False,True,False,True,False,False,True,Male,51-55,1 to 2 Years
546,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,56+,3 to 4 Years
547,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,36–40,Under 1 Year
548,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
549,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,11 to 20 Years
550,False,True,False,False,False,True,False,True,False,False,False,False,False,Female,26–30,3 to 4 Years
551,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,3 to 4 Years
552,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,31–35,11 to 20 Years
553,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
554,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21–25,1 to 2 Years
555,False,False,False,False,False,False,False,True,True,False,True,True,True,Female,36–40,11 to 20 Years
556,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,Under 1 Year
557,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
558,False,True,False,False,False,False,False,False,True,True,True,True,False,Female,41–45,1 to 2 Years
559,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,5 to 6 Years
560,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,56+,20 Plus Years
561,False,False,False,False,False,False,False,False,False,True,False,False,True,Male,21–25,1 to 2 Years
562,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,56+,20 Plus Years
563,False,True,False,False,False,False,False,True,True,False,True,True,True,Male,46–50,Under 1 Year
564,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years
565,True,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
566,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years
567,False,False,False,True,False,False,False,False,False,False,False,False,False,Male,51-55,7 to 10 Years
568,False,False,False,False,False,False,False,False,True,True,True,True,True,Female,56+,11 to 20 Years
569,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41–45,5 to 6 Years
570,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years
571,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
572,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years
573,False,False,True,False,False,False,False,False,True,False,False,False,False,Male,36–40,7 to 10 Years
574,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,31–35,Under 1 Year
575,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,41–45,Under 1 Year
576,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,36–40,7 to 10 Years
577,False,False,False,False,False,False,True,True,False,True,False,False,False,Female,36–40,Under 1 Year
578,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26–30,1 to 2 Years
579,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
580,False,False,False,False,False,False,False,True,False,True,True,True,True,Female,31–35,Under 1 Year
581,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
582,False,False,False,False,False,False,False,False,True,False,True,False,False,Female,18-20,7 to 10 Years
583,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,51-55,7 to 10 Years
584,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,18-20,11 to 20 Years
585,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,41–45,Under 1 Year
586,False,False,False,False,False,True,False,False,False,False,False,True,False,Female,46–50,5 to 6 Years
587,False,False,False,False,False,False,False,False,True,True,False,False,False,Female,56+,11 to 20 Years
588,False,False,False,False,True,True,False,False,False,False,False,False,False,Male,31–35,3 to 4 Years
589,True,False,False,False,False,True,False,False,False,False,False,False,False,Female,56+,3 to 4 Years
590,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,46–50,11 to 20 Years
591,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,36–40,7 to 10 Years
592,False,True,False,False,False,False,False,False,False,False,True,False,True,Male,46–50,7 to 10 Years
593,False,True,False,False,False,False,False,False,False,False,True,True,True,Male,41–45,1 to 2 Years
594,False,False,False,False,False,False,False,False,False,False,False,True,False,Female,36–40,Under 1 Year
595,False,True,False,False,True,True,False,False,False,False,True,True,True,Female,21–25,3 to 4 Years
596,False,False,False,False,False,False,False,True,False,False,False,True,False,Female,31–35,1 to 2 Years
597,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,56+,20 Plus Years
598,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years
599,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,11 to 20 Years
600,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years
601,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,56+,1 to 2 Years
602,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,41–45,1 to 2 Years
603,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,3 to 4 Years
604,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
605,False,False,False,False,False,False,False,False,False,False,True,True,True,Female,36–40,Under 1 Year
606,False,True,False,False,False,True,False,False,False,False,False,False,False,Female,51-55,7 to 10 Years
607,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,56+,11 to 20 Years
608,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years
609,False,False,False,False,False,False,False,False,False,False,True,False,True,Female,46–50,11 to 20 Years
610,False,True,False,False,True,False,True,False,False,False,False,True,False,Female,21–25,3 to 4 Years
611,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,56+,20 Plus Years
612,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36–40,7 to 10 Years
613,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,11 to 20 Years
614,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46–50,1 to 2 Years
615,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,56+,11 to 20 Years
616,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
617,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
618,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,31–35,3 to 4 Years
619,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,,NaN
620,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years
621,True,False,False,False,False,False,False,False,False,True,True,True,False,Male,,NaN
622,False,True,False,False,False,False,False,False,False,False,True,True,True,Male,36–40,5 to 6 Years
623,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,46–50,7 to 10 Years
624,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,Under 1 Year
625,True,False,False,False,True,False,False,False,False,False,False,False,False,Male,,NaN
626,False,False,True,False,False,False,False,True,False,False,False,False,False,Female,41–45,3 to 4 Years
627,False,False,False,False,True,False,False,False,False,False,False,False,False,Male,41–45,5 to 6 Years
628,False,True,False,False,False,False,False,True,False,False,False,False,False,Female,,NaN
629,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
630,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,56+,5 to 6 Years
631,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
632,False,False,False,False,False,False,False,False,True,True,True,True,True,Female,56+,11 to 20 Years
633,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years
634,False,False,False,True,False,False,False,True,False,False,False,False,False,Female,41–45,3 to 4 Years
635,True,False,False,False,False,False,False,True,False,False,False,False,False,Female,36–40,5 to 6 Years
636,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,31–35,3 to 4 Years
637,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,46–50,5 to 6 Years
638,True,False,False,False,False,False,False,False,False,False,False,False,False,Male,,NaN
639,False,True,False,False,False,False,False,False,False,False,True,False,True,Male,46–50,3 to 4 Years
640,False,True,False,False,False,False,False,False,True,True,True,True,True,Female,21–25,3 to 4 Years
641,False,False,True,False,True,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years
642,False,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,1 to 2 Years
643,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,20 Plus Years
644,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26–30,Under 1 Year
645,False,True,False,False,False,False,False,False,True,True,True,True,True,Male,18-20,Under 1 Year
646,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,20 Plus Years
647,False,True,False,False,True,True,False,False,False,False,False,False,False,Male,46–50,7 to 10 Years
648,True,False,False,False,False,False,False,False,False,True,True,False,True,Female,46–50,5 to 6 Years
